11/04/18,12509.38965,12580.98047,12501.28027,12514.58984,12514.58984,3020760000
12/04/18,12558.98047,12623.70996,12552.71973,12580.21973,12580.21973,3021320000
13/04/18,12580.21973,12640.87988,12503.66992,12546.04981,12546.04981,2960910000
16/04/18,12601.40039,12660.11035,12573.04004,12628.20996,12628.20996,3019700000
17/04/18,12680.38965,12733.67969,12665.49023,12705.75977,12705.75977,3234360000
18/04/18,12737.12988,12774.37012,12722.09961,12732.84961,12732.84961,3383410000
19/04/18,12714.61035,12716.9502,12622.01953,12671.48047,12671.48047,3349370000
20/04/18,12670.91992,12680.87012,12571.20996,12607.16016,12607.16016,3388590000
23/04/18,12618.07031,12640.16016,12567.21973,12610.76953,12610.76953,3017480000
24/04/18,12659.92969,12675.92969,12442.92969,12514,12514,3706740000
25/04/18,12491.42969,12539.58984,12408.78027,12517.86035,12517.86035,3499440000
26/04/18,12539.65039,12621.16016,12521.84961,12582.90039,12582.90039,3665720000
27/04/18,12567.66992,12614.88965,12552.96973,12594.01953,12594.01953,3219030000
30/04/18,12615.34961,12641.92969,12515.36035,12515.36035,12515.36035,3734530000
01/05/18,12490.24023,12493.07031,12388.9502,12493.01953,12493.01953,3559850000
02/05/18,12486.11035,12521.65039,12402.28027,12418.05957,12418.05957,4010770000
03/05/18,12395.46973,12419.7002,12255.84961,12392.5,12392.5,3851470000
04/05/18,12335.41016,12527.92969,12310.90039,12493.34961,12493.34961,3327220000
07/05/18,12493.34961,12567.7002,12492.83984,12519.75,12519.75,3237960000
08/05/18,12498.16016,12522.34961,12458.25,12520.24023,12520.24023,3717570000
09/05/18,12565.23047,12652.11035,12555.17969,12632.49023,12632.49023,3909500000
10/05/18,12660.23047,12748.57031,12653.80957,12731.63965,12731.63965,3333050000
11/05/18,12748.91016,12788.75,12730.58984,12761.82031,12761.82031,2862700000
14/05/18,12791.88965,12821.54004,12755.45996,12772.03027,12772.03027,2972660000
15/05/18,12711.87988,12727.29004,12668.75,12704.62988,12704.62988,3290680000
16/05/18,12710.62988,12764.54981,12706.74023,12743.79981,12743.79981,3202670000
17/05/18,12741.54004,12787.12012,12714.11035,12747.83008,12747.83008,3475400000
18/05/18,12735.11035,12740.26953,12700.53027,12717.41992,12717.41992,3368690000
21/05/18,12771.57031,12814.7002,12771.57031,12804.00977,12804.00977,3019890000
22/05/18,12832.16992,12853.33008,12760.08984,12766.65039,12766.65039,3366310000
23/05/18,12701.58008,12743.41992,12670.07031,12743.40039,12743.40039,3326290000
24/05/18,12715.29981,12723.08984,12625.69043,12696.69043,12696.69043,3256030000
25/05/18,12646.58008,12652.29004,12606.86035,12634.94043,12634.94043,2995260000
29/05/18,12516.54981,12543.69043,12391.15039,12442.69043,12442.69043,3736890000
30/05/18,12514.33008,12647.91992,12514.33008,12625.87012,12625.87012,3561050000
31/05/18,12606.24023,12606.24023,12499.69043,12527.13965,12527.13965,4235370000
01/06/18,12596.67969,12635.11035,12595.91016,12620.83008,12620.83008,3684130000
04/06/18,12620.83008,12705.04981,12620.83008,12673.91016,12673.91016,3376510000
05/06/18,12673.91016,12677.9502,12623.41992,12658.7002,12658.7002,3517790000
06/06/18,12696.53027,12778.51953,12681.61035,12778.23047,12778.23047,3651640000
07/06/18,12797.92969,12826.88965,12750.45996,12788.5,12788.5,3711330000
08/06/18,12778.21973,12833.57031,12759.4502,12832.07031,12832.07031,3123210000
11/06/18,12845.08008,12888.98047,12842.79981,12856.95996,12856.95996,3232330000
12/06/18,12861.66016,12877.23047,12822.92969,12844.70996,12844.70996,3401010000
13/06/18,12856.15039,12859.00977,12784.30957,12785.4502,12785.4502,3779230000
14/06/18,12812.12988,12823.80957,12761.50977,12771.9502,12771.9502,3526890000
15/06/18,12727.38965,12746.57031,12659.96973,12734.63965,12734.63965,5428790000
18/06/18,12660.66992,12711.67969,12639.25,12708.62988,12708.62988,3287150000
19/06/18,12708.62988,12708.62988,12569.9502,12638.98047,12638.98047,3661470000
20/06/18,12676.37012,12684.66016,12634.4502,12648.74023,12648.74023,3327600000
21/06/18,12620.40039,12622.54004,12539.83008,12560.23047,12560.23047,3300060000
22/06/18,12653.33984,12677.7002,12634.73047,12639.57031,12639.57031,5450550000
25/06/18,12584.9502,12584.9502,12424.03027,12481.59961,12481.59961,3655080000
26/06/18,12501.33984,12544.78027,12466.12012,12510.54981,12510.54981,3555090000
27/06/18,12528.44043,12594.45996,12412.00977,12412.07031,12412.07031,3776090000
28/06/18,12412.19043,12503.7002,12377.04004,12475.98047,12475.98047,3428140000
29/06/18,12537.19043,12607.38965,12504.25,12504.25,12504.25,3565620000
02/07/18,12430.7002,12486.54004,12400.54004,12485.58008,12485.58008,3073650000
03/07/18,12542.33008,12576.82031,12484.59961,12494.7002,12494.7002,1911470000
05/07/18,12553.78027,12587.91992,12512.5,12585.20996,12585.20996,2953420000
06/07/18,12578.86035,12684.34961,12561.95996,12664.87988,12664.87988,2554780000
09/07/18,12712.33008,12779.76953,12712.33008,12776.91992,12776.91992,3050040000
10/07/18,12795.45996,12820.08008,12782.76953,12814.63965,12814.63965,3063850000
11/07/18,12737.96973,12756.04004,12665.59961,12681.58984,12681.58984,2964740000
12/07/18,12746.71973,12771.98047,12709.28027,12761.45996,12761.45996,2821690000
13/07/18,12744.79981,12783.24023,12727.75977,12769.5,12769.5,2614000000
16/07/18,12758.51953,12766.17969,12717.07031,12748.78027,12748.78027,2812230000
17/07/18,12731.48047,12797.58008,12725.99023,12779.21973,12779.21973,3050730000
18/07/18,12786.25977,12825.69043,12770.32031,12823.23047,12823.23047,3089780000
19/07/18,12786.37012,12815,12751.79981,12786.48047,12786.48047,3266700000
20/07/18,12778.21973,12807.98047,12770.19043,12789.91016,12789.91016,3230210000
23/07/18,12788.5,12803.16992,12765.58008,12794.04981,12794.04981,2907430000
24/07/18,12836.62988,12883.04981,12814.04004,12847.49023,12847.49023,3417530000
25/07/18,12836.36035,12940.26953,12820.57031,12933.62988,12933.62988,3553010000
26/07/18,12929.79004,12985.57031,12929.79004,12953.38965,12953.38965,3653330000
27/07/18,12967.37988,12978.82031,12886.58984,12921.33984,12921.33984,3415710000
30/07/18,12936.78027,12961.90039,12895.62012,12903.42969,12903.42969,3245770000
31/07/18,12903.42969,12989.45996,12903.42969,12963.28027,12963.28027,3892100000
01/08/18,12949.84961,12961.69043,12879.46973,12902.38965,12902.38965,3496990000
02/08/18,12818.58984,12904.75,12803.90039,12898.07031,12898.07031,3467380000
03/08/18,12893.91992,12955.76953,12893.29981,12953.33984,12953.33984,3030390000
06/08/18,12939.76953,12985.48047,12918.80957,12964.26953,12964.26953,2874540000
07/08/18,13011.29981,13039.55957,12997.28027,12999.58984,12999.58984,3162770000
08/08/18,12995.91992,13007.65039,12966.82031,12987.91016,12987.91016,2972200000
09/08/18,12983.25,13001.66992,12949.91016,12956.66016,12956.66016,3047050000
10/08/18,12868.09961,12878.03027,12818.00977,12843.49023,12843.49023,3256040000
13/08/18,12836.65039,12853.16992,12746.00977,12763.66016,12763.66016,3158450000
14/08/18,12791.9502,12849.49023,12791.9502,12835.30957,12835.30957,2976970000
15/08/18,12752.5,12752.5,12648.32031,12723.08984,12723.08984,3645070000
16/08/18,12784.75977,12875.41016,12784.75977,12841.28027,12841.28027,3219880000
17/08/18,12839.71973,12928.17969,12834.11035,12908.25977,12908.25977,3024100000
20/08/18,12930.15039,12973.55957,12929.42969,12965.09961,12965.09961,2748020000
21/08/18,12998.04004,13032.25,12993.9502,12996.75977,12996.75977,3147140000
22/08/18,13007.57031,13013.05957,12983.01953,12990.50977,12990.50977,2689560000
23/08/18,12978.58984,12988.20996,12922.83984,12933.45996,12933.45996,2713910000
24/08/18,12968.82031,13011.69043,12964.29981,12999.44043,12999.44043,2596190000
27/08/18,13043.42969,13110.7002,13043.42969,13102.03027,13102.03027,2854080000
28/08/18,13125.33984,13130.49023,13075.13965,13084.79981,13084.79981,2683190000
29/08/18,13098.84961,13148.41992,13074.82031,13132.16016,13132.16016,2791860000
30/08/18,13094.78027,13094.78027,13019.44043,13039.92969,13039.92969,2802180000
31/08/18,13007.37012,13037.08984,12965.48047,13016.88965,13016.88965,2880260000
04/09/18,12976.04981,12984.2002,12928.29004,12969.86035,12969.86035,3077060000
05/09/18,12944.04981,12977.09961,12908.00977,12968.54981,12968.54981,3241250000
06/09/18,12960.20996,12993.16016,12900.82031,12938.91016,12938.91016,3139590000
07/09/18,12898.38965,12939.91992,12875.62988,12911.12012,12911.12012,2946270000
10/09/18,12952.08984,12994.83984,12928.12012,12928.66992,12928.66992,2731400000
11/09/18,12896.76953,12968.90039,12873.37988,12952.29981,12952.29981,2899660000
12/09/18,12952.30957,13017.46973,12952.30957,12990.09961,12990.09961,3264930000
13/09/18,13022.62988,13055.33984,13000.71973,13034.61035,13034.61035,3254930000
14/09/18,13042.37988,13064.87988,13014.49023,13050.51953,13050.51953,3149800000
17/09/18,13059.23047,13073.95996,13020.58008,13031.91016,13031.91016,2947760000
18/09/18,13044.92969,13112.37988,13038.66016,13091.98047,13091.98047,3074610000
19/09/18,13105.12988,13155.16992,13103.59961,13121.96973,13121.96973,3280020000
20/09/18,13183.66016,13238.74023,13173.70996,13225.11035,13225.11035,3337730000
21/09/18,13243.41992,13261.76953,13228.74023,13236.44043,13236.44043,5607610000
24/09/18,13235.20996,13237.80957,13148.66992,13162.04981,13162.04981,3372210000
25/09/18,13203.90039,13215.25977,13154.55957,13160.59961,13160.59961,3285480000
26/09/18,13164.82031,13203.98047,13093.08984,13101.95996,13101.95996,3388620000
27/09/18,13111.99023,13164.67969,13097.08984,13105.71973,13105.71973,3060850000
28/09/18,13071.40039,13121.34961,13065.92969,13082.51953,13082.51953,3432300000
01/10/18,13146.29981,13169.79981,13099.94043,13125.34961,13125.34961,3364190000
02/10/18,13108.74023,13129.01953,13069.15039,13106.00977,13106.00977,3401880000
03/10/18,13146.67969,13175.61035,13101.13965,13118.54981,13118.54981,3598710000
04/10/18,13089.23047,13099.37012,12975.87012,13042.29981,13042.29981,3496860000
05/10/18,13043.46973,13069.12988,12935.65039,12991.9502,12991.9502,3328980000
08/10/18,12955.69043,13014.91992,12913.36035,13000.13965,13000.13965,3330320000
09/10/18,12970.17969,13008.51953,12926.16016,12960.4502,12960.4502,3520500000
10/10/18,12952.12012,12952.70996,12620.28027,12622.12988,12622.12988,4501250000
11/10/18,12574.58984,12625.91992,12299.04981,12349.53027,12349.53027,4890630000
12/10/18,12485.24023,12501.55957,12304.83984,12439.41992,12439.41992,3966040000
15/10/18,12437.74023,12519.12012,12408.7002,12425.67969,12425.67969,3300140000
16/10/18,12425.67969,12653.88965,12425.67969,12645.9502,12645.9502,3428340000
17/10/18,12612.17969,12646.45996,12507.92969,12613.04981,12613.04981,3321710000
18/10/18,12570.66016,12601.79004,12397.25,12445.48047,12445.48047,3616440000
19/10/18,12469.7002,12558.61035,12434.91992,12457.26953,12457.26953,3566490000
22/10/18,12474.15039,12489.79981,12354.04004,12374.75977,12374.75977,3307140000
23/10/18,12234.99023,12343.45996,12108.44043,12287.44043,12287.44043,4348580000
24/10/18,12274.37988,12290.24023,11957.12988,11969.74023,11969.74023,4709310000
25/10/18,12023.5,12187.84961,11993.2002,12118.84961,12118.84961,4634770000
26/10/18,12006.75977,12082.50977,11847.79004,11976.9502,11976.9502,4803150000
29/10/18,12084.49023,12178.87988,11820.33008,11942.50977,11942.50977,4673700000
30/10/18,11961.59961,12139.2002,11952.70996,12129.94043,12129.94043,5106380000
31/10/18,12198.65039,12306.04004,12198.65039,12208.05957,12208.05957,5112420000
01/11/18,12208.05957,12363.32031,12208.05957,12356.5,12356.5,4708420000
02/11/18,12410.73047,12449.94043,12230.32031,12321.79981,12321.79981,4237930000
05/11/18,12381.69043,12450.12988,12368.19043,12424.30957,12424.30957,3623320000
06/11/18,12413.34961,12482.75977,12413.34961,12480.05957,12480.05957,3510860000
07/11/18,12582.57031,12682.05957,12536.12012,12679.09961,12679.09961,3914750000
08/11/18,12644.58008,12675.57031,12580.29981,12622.04004,12622.04004,3630490000
09/11/18,12566.33008,12569.25,12474.87988,12537.53027,12537.53027,4019090000
12/11/18,12517.73047,12523.00977,12330.79981,12343.50977,12343.50977,3670930000
13/11/18,12365.25977,12446.24023,12301.26953,12328.29981,12328.29981,4091440000
14/11/18,12398.92969,12435.65039,12202.41992,12275.49023,12275.49023,4402370000
15/11/18,12194.69043,12379.12988,12147.66992,12361.51953,12361.51953,4179140000
16/11/18,12329.42969,12433.71973,12308.61035,12400.28027,12400.28027,3975180000
19/11/18,12388.11035,12407.82031,12234.24023,12280.91016,12280.91016,3772900000
20/11/18,12150.2002,12161.32031,12016.08008,12048.66016,12048.66016,4357900000
21/11/18,12108.71973,12202.62988,12108.71973,12123.33984,12123.33984,3233550000
23/11/18,12034.67969,12087.16992,12016.75977,12036.24023,12036.24023,1651650000
26/11/18,12111.2002,12199.58008,12111.2002,12181.59961,12181.59961,3443950000
27/11/18,12137.87988,12190.41016,12111.70996,12188.07031,12188.07031,3485220000
28/11/18,12225.73047,12418.48047,12174.4502,12417.62988,12417.62988,3951670000
29/11/18,12384.98047,12453.62012,12336.41992,12389.37012,12389.37012,3560770000
30/11/18,12373,12464.41016,12358.86035,12457.54981,12457.54981,4658580000
03/12/18,12609.7002,12624.75,12500.36035,12577.54004,12577.54004,4186060000
04/12/18,12555.01953,12566.16992,12212.51953,12221.98047,12221.98047,4463840000
